"filename", "language", "JSON", "PHP", "JavaScript", "HTML", "CSS", "Markdown", "C#", "XML", "Shell Script", "comment", "blank", "total"
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\display\view_tracking.js", "JavaScript", 0, 0, 129, 0, 0, 0, 0, 0, 0, 13, 12, 154
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\CodeMirror.js", "JavaScript", 0, 0, 175, 0, 0, 0, 0, 0, 0, 19, 24, 218
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\commands.js", "JavaScript", 0, 0, 166, 0, 0, 0, 0, 0, 0, 9, 4, 179
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\deleteNearSelection.js", "JavaScript", 0, 0, 24, 0, 0, 0, 0, 0, 0, 5, 2, 31
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\drop_events.js", "JavaScript", 0, 0, 114, 0, 0, 0, 0, 0, 0, 9, 8, 131
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\fromTextArea.js", "JavaScript", 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 6, 62
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\global_events.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 7, 4, 46
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\key_events.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 14, 20, 164
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\legacy.js", "JavaScript", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 3, 63
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\main.js", "JavaScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 9, 24, 70
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\methods.js", "JavaScript", 0, 0, 482, 0, 0, 0, 0, 0, 0, 23, 51, 556
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\mouse_events.js", "JavaScript", 0, 0, 345, 0, 0, 0, 0, 0, 0, 31, 42, 418
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\options.js", "JavaScript", 0, 0, 171, 0, 0, 0, 0, 0, 0, 3, 21, 195
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\edit\utils.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\ContentEditableInput.js", "JavaScript", 0, 0, 478, 0, 0, 0, 0, 0, 0, 13, 56, 547
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\TextareaInput.js", "JavaScript", 0, 0, 286, 0, 0, 0, 0, 0, 0, 48, 47, 381
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\indent.js", "JavaScript", 0, 0, 58, 0, 0, 0, 0, 0, 0, 9, 5, 72
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\input.js", "JavaScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 11, 14, 135
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\keymap.js", "JavaScript", 0, 0, 119, 0, 0, 0, 0, 0, 0, 15, 14, 148
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\keynames.js", "JavaScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 2, 18
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\input\movement.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 14, 13, 112
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\highlight.js", "JavaScript", 0, 0, 235, 0, 0, 0, 0, 0, 0, 25, 25, 285
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\line_data.js", "JavaScript", 0, 0, 281, 0, 0, 0, 0, 0, 0, 42, 27, 350
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\pos.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 6, 41
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\saw_special_spans.js", "JavaScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\spans.js", "JavaScript", 0, 0, 308, 0, 0, 0, 0, 0, 0, 53, 30, 391
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\line\utils_line.js", "JavaScript", 0, 0, 68, 0, 0, 0, 0, 0, 0, 10, 8, 86
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\measurement\position_measurement.js", "JavaScript", 0, 0, 527, 0, 0, 0, 0, 0, 0, 119, 57, 703
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\measurement\widgets.js", "JavaScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 1, 3, 27
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\Doc.js", "JavaScript", 0, 0, 393, 0, 0, 0, 0, 0, 0, 9, 35, 437
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\change_measurement.js", "JavaScript", 0, 0, 48, 0, 0, 0, 0, 0, 0, 6, 8, 62
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\changes.js", "JavaScript", 0, 0, 267, 0, 0, 0, 0, 0, 0, 31, 42, 340
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\chunk.js", "JavaScript", 0, 0, 131, 0, 0, 0, 0, 0, 0, 22, 15, 168
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\document_data.js", "JavaScript", 0, 0, 92, 0, 0, 0, 0, 0, 0, 10, 11, 113
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\history.js", "JavaScript", 0, 0, 171, 0, 0, 0, 0, 0, 0, 38, 20, 229
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\line_widget.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 7, 79
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\mark_text.js", "JavaScript", 0, 0, 234, 0, 0, 0, 0, 0, 0, 34, 26, 294
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\selection.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 8, 11, 85
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\model\selection_updates.js", "JavaScript", 0, 0, 167, 0, 0, 0, 0, 0, 0, 23, 27, 217
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\modes.js", "JavaScript", 0, 0, 74, 0, 0, 0, 0, 0, 0, 12, 11, 97
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\StringStream.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 6, 91
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\bidi.js", "JavaScript", 0, 0, 139, 0, 0, 0, 0, 0, 0, 57, 20, 216
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\browser.js", "JavaScript", 0, 0, 27, 0, 0, 0, 0, 0, 0, 4, 4, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\dom.js", "JavaScript", 0, 0, 85, 0, 0, 0, 0, 0, 0, 4, 13, 102
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\event.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 10, 15, 104
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\feature_detection.js", "JavaScript", 0, 0, 71, 0, 0, 0, 0, 0, 0, 6, 8, 85
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\misc.js", "JavaScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 19, 20, 169
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\src\util\operation_group.js", "JavaScript", 0, 0, 55, 0, 0, 0, 0, 0, 0, 9, 9, 73
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\annotatescrollbar.js", "JavaScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 6, 6, 55
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\comment_test.js", "JavaScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 5, 25, 119
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\contenteditable_test.js", "JavaScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 15, 111
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\doc_test.js", "JavaScript", 0, 0, 336, 0, 0, 0, 0, 0, 0, 4, 32, 372
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\driver.js", "JavaScript", 0, 0, 134, 0, 0, 0, 0, 0, 0, 3, 8, 145
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\emacs_test.js", "JavaScript", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 27, 159
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\html-hint-test.js", "JavaScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 8, 84
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\index.html", "HTML", 0, 0, 0, 272, 0, 0, 0, 0, 0, 1, 18, 291
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\lint.js", "JavaScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\mode_test.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 5, 24
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\mode_test.js", "JavaScript", 0, 0, 158, 0, 0, 0, 0, 0, 0, 22, 14, 194
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\multi_test.js", "JavaScript", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 22, 296
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\run.js", "JavaScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 5, 42
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\scroll_test.js", "JavaScript", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 16, 127
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\search_test.js", "JavaScript", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 13, 92
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\sql-hint-test.js", "JavaScript", 0, 0, 270, 0, 0, 0, 0, 0, 0, 2, 30, 302
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\sublime_test.js", "JavaScript", 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 29, 296
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\test\test.js", "JavaScript", 0, 0, 2372, 0, 0, 0, 0, 0, 0, 84, 223, 2679
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\3024-day.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 9, 42
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\3024-night.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 7, 40
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\abbott.css", "CSS", 0, 0, 0, 0, 130, 0, 0, 0, 0, 97, 42, 269
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\abcdef.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 3, 33
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ambiance-mobile.css", "CSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ambiance.css", "CSS", 0, 0, 0, 0, 58, 0, 0, 0, 0, 3, 14, 75
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ayu-dark.css", "CSS", 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 7, 45
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ayu-mirage.css", "CSS", 0, 0, 0, 0, 38, 0, 0, 0, 0, 1, 7, 46
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\base16-dark.css", "CSS", 0, 0, 0, 0, 26, 0, 0, 0, 0, 9, 6, 41
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\base16-light.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\bespin.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 9, 6, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\blackboard.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 1, 4, 33
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\cobalt.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\colorforth.css", "CSS", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 7, 34
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\darcula.css", "CSS", 0, 0, 0, 0, 43, 0, 0, 0, 0, 4, 7, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\dracula.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 8, 4, 41
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\duotone-dark.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 9, 8, 36
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\duotone-light.css", "CSS", 0, 0, 0, 0, 18, 0, 0, 0, 0, 10, 9, 37
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\eclipse.css", "CSS", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 2, 24
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\elegant.css", "CSS", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\erlang-dark.css", "CSS", 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 3, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\gruvbox-dark.css", "CSS", 0, 0, 0, 0, 26, 0, 0, 0, 0, 8, 6, 40
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\hopscotch.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 9, 6, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\icecoder.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 3, 11, 44
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\idea.css", "CSS", 0, 0, 0, 0, 32, 0, 0, 0, 0, 4, 6, 42
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\isotope.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 9, 6, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\juejin.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 1, 31
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\lesser-dark.css", "CSS", 0, 0, 0, 0, 39, 0, 0, 0, 0, 4, 5, 48
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\liquibyte.css", "CSS", 0, 0, 0, 0, 84, 0, 0, 0, 0, 4, 8, 96
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\lucario.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 6, 3, 38
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\material-darker.css", "CSS", 0, 0, 0, 0, 100, 0, 0, 0, 0, 5, 30, 135
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\material-ocean.css", "CSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 31, 142
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\material-palenight.css", "CSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 31, 142
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\material.css", "CSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 5, 31, 142
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\mbo.css", "CSS", 0, 0, 0, 0, 27, 0, 0, 0, 0, 5, 6, 38
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\mdn-like.css", "CSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 9, 7, 47
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\midnight.css", "CSS", 0, 0, 0, 0, 30, 0, 0, 0, 0, 2, 8, 40
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\monokai.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 7, 42
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\moxer.css", "CSS", 0, 0, 0, 0, 105, 0, 0, 0, 0, 5, 33, 143
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\neat.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\neo.css", "CSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 10, 44
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\night.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 4, 28
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\nord.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 2, 7, 43
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\oceanic-next.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 8, 6, 47
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\panda-syntax.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 5, 6, 86
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\paraiso-dark.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\paraiso-light.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\pastel-on-dark.css", "CSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 8, 3, 53
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\railscasts.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 9, 6, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\rubyblue.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\seti.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 8, 3, 45
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\shadowfox.css", "CSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 8, 10, 53
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\solarized.css", "CSS", 0, 0, 0, 0, 117, 0, 0, 0, 0, 19, 30, 166
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ssms.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\the-matrix.css", "CSS", 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 3, 31
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\tomorrow-night-bright.css", "CSS", 0, 0, 0, 0, 22, 0, 0, 0, 0, 8, 6, 36
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\tomorrow-night-eighties.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\ttcn.css", "CSS", 0, 0, 0, 0, 56, 0, 0, 0, 0, 3, 6, 65
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\twilight.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 4, 33
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\vibrant-ink.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 1, 5, 35
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\xq-dark.css", "CSS", 0, 0, 0, 0, 29, 0, 0, 0, 0, 22, 3, 54
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\xq-light.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 22, 2, 44
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\yeti.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 8, 4, 45
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\yonce.css", "CSS", 0, 0, 0, 0, 47, 0, 0, 0, 0, 8, 5, 60
"c:\Users\Tochi\Documents\webtoolsClone\webtools\codemirror\theme\zenburn.css", "CSS", 0, 0, 0, 0, 27, 0, 0, 0, 0, 9, 2, 38
"c:\Users\Tochi\Documents\webtoolsClone\webtools\community\generateTabs.php", "PHP", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\Tochi\Documents\webtoolsClone\webtools\community\index.php", "PHP", 0, 723, 0, 0, 0, 0, 0, 0, 0, 10, 131, 864
"c:\Users\Tochi\Documents\webtoolsClone\webtools\community\loggedIn.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\community\loggedOut.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\community\projectCard.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\config.json", "JSON", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Tochi\Documents\webtoolsClone\webtools\delete.php", "PHP", 0, 20, 0, 0, 0, 0, 0, 0, 0, 82, 1, 103
"c:\Users\Tochi\Documents\webtoolsClone\webtools\docs\index.php", "PHP", 0, 904, 0, 0, 0, 0, 0, 0, 0, 20, 62, 986
"c:\Users\Tochi\Documents\webtoolsClone\webtools\docs\navbar.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 10, 60
"c:\Users\Tochi\Documents\webtoolsClone\webtools\edit.php", "PHP", 0, 88, 0, 0, 0, 0, 0, 0, 0, 4, 14, 106
"c:\Users\Tochi\Documents\webtoolsClone\webtools\embed\directory\index.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\Tochi\Documents\webtoolsClone\webtools\get_params.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\Users\Tochi\Documents\webtoolsClone\webtools\gio.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\head.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Tochi\Documents\webtoolsClone\webtools\headcode.php", "PHP", 0, 186, 0, 0, 0, 0, 0, 0, 0, 1, 15, 202
"c:\Users\Tochi\Documents\webtoolsClone\webtools\ide.php", "PHP", 0, 2395, 0, 0, 0, 0, 0, 0, 0, 101, 368, 2864
"c:\Users\Tochi\Documents\webtoolsClone\webtools\index.php", "PHP", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 10, 128
"c:\Users\Tochi\Documents\webtoolsClone\webtools\is_logged.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 2, 11
"c:\Users\Tochi\Documents\webtoolsClone\webtools\jsServe.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 7, 9, 28
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\chartjs.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\gsap.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\jquery.php", "PHP", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\libraries.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\react.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\libraries\three.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\log4javascript.js", "JavaScript", 0, 0, 3679, 0, 0, 0, 0, 0, 0, 15, 2, 3696
"c:\Users\Tochi\Documents\webtoolsClone\webtools\login.php", "PHP", 0, 415, 0, 0, 0, 0, 0, 0, 0, 4, 24, 443
"c:\Users\Tochi\Documents\webtoolsClone\webtools\logout.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\Users\Tochi\Documents\webtoolsClone\webtools\modules.php", "PHP", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 18, 130
"c:\Users\Tochi\Documents\webtoolsClone\webtools\navbar.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 13, 64
"c:\Users\Tochi\Documents\webtoolsClone\webtools\new_script.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"c:\Users\Tochi\Documents\webtoolsClone\webtools\p5.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\Tochi\Documents\webtoolsClone\webtools\package-lock.json", "JSON", 1869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1870
"c:\Users\Tochi\Documents\webtoolsClone\webtools\package.json", "JSON", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\1.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
"c:\Users\Tochi\Documents\webtoolsClone\webtools\pages\darknessByTochi.php", "PHP", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
